,bias,sentiment,pos,PosScore,NegScore,Gloss,c2,bias probability,Unbiased probability,loglikelihood
18155,"[1, 0]","[1, 0, 0, 0, 0]",a,0.0,0.0,"relating to or affected with cancer; ""a cancerous growth""",cancerous,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18156,"[2, 0]","[1, 0, 0, 0, 1]",n,0.0,0.0,a photograph of someone's face (especially one made for police records),mugshot,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18157,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,half woman and half fish; lives in the sea,mermaid,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18158,"[1, 0]","[1, 0, 0, 0, 0]",n,0.5,0.375,the quality of being unfaithful,infidelity,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18159,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,"a mountain in the central Himalayas on the border of Tibet and Nepal; the highest mountain peak in the world (29,028 feet high)",everest,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18160,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.125,"a sudden appearance of an overwhelming number of things; ""the program brought an avalanche of mail""",avalanche,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18161,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a slide of large masses of snow and ice and mud down a mountain,avalanche,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18162,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,the leader of a dance band,bandleader,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18163,"[1, 0]","[0, 0, 0, 1, 0]",n,0.125,0.0,a native or resident of London,londoner,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18164,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,water travel for pleasure,yacht,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18165,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,an expensive vessel propelled by sail or power and used for cruising or racing,yacht,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18166,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,a volcanic island (part of Campania) in the Tyrrhenian Sea at the north end of the Bay of Naples,ischia,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18167,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,the capital and largest city of Manitoba; located in southern Manitoba; known for severe winters,winnipeg,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18168,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,a lake in southern Canada in Manitoba,winnipeg,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18169,"[5, 0]","[1, 2, 0, 2, 0]",a,0.5,0.0,"suitable to or characteristic of drama; ""a dramatic entrance in a swirling cape""; ""a dramatic rescue at sea""",dramatic,0.00012760853449743264,0.0007656446521642434,-1.7917509080864398
18170,"[5, 0]","[1, 2, 0, 2, 0]",a,0.25,0.0,"sensational in appearance or thrilling in effect; ""a dramatic sunset""; ""a dramatic pause""; ""a spectacular display of northern lights""; ""it was a spectacular play""; ""his striking good looks always created a sensation""",dramatic,0.00012760853449743264,0.0007656446521642434,-1.7917509080864398
18171,"[5, 0]","[1, 2, 0, 2, 0]",a,0.25,0.125,"used of a singer or singing voice that is marked by power and expressiveness and a histrionic or theatrical style; ""a dramatic tenor""; ""a dramatic soprano""",dramatic,0.00012760853449743264,0.0007656446521642434,-1.7917509080864398
18172,"[5, 0]","[1, 2, 0, 2, 0]",a,0.0,0.0,"pertaining to or characteristic of drama; ""dramatic arts""",dramatic,0.00012760853449743264,0.0007656446521642434,-1.7917509080864398
18173,"[1, 0]","[0, 0, 0, 1, 0]",n,0.125,0.0,the act of moving forward (as toward a goal),procession,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18174,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,"the group action of a collection of people or animals or vehicles moving ahead in more or less regular formation; ""processions were forbidden""",procession,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18175,"[1, 0]","[0, 0, 0, 1, 0]",n,0.125,0.0,"(theology) the origination of the Holy Spirit at Pentecost; ""the emanation of the Holy Spirit""; ""the rising of the Holy Ghost""; ""the doctrine of the procession of the Holy Spirit from the Father and the Son""",procession,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18176,"[1, 0]","[0, 0, 0, 1, 0]",a,0.25,0.0,"(often followed by `to') giving care or attention; ""attentive to details""; ""the nurse was attentive to her patient""; ""an attentive suitor""",attentive,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18177,"[1, 0]","[0, 0, 0, 1, 0]",a,0.5,0.0,"taking heed; giving close and thoughtful attention; ""heedful of the warnings""; ""so heedful a writer""; ""heedful of what they were doing""",attentive,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18178,"[2, 0]","[1, 0, 0, 0, 1]",n,0.0,0.0,"the act of engaging in close hand-to-hand combat; ""they had a fierce wrestle""; ""we watched his grappling and wrestling with the bully""",wrestle,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18179,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,(chess) a piece that can be moved diagonally over unoccupied squares of the same color,bishop,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18180,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,port wine mulled with oranges and cloves,bishop,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18181,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a senior member of the Christian clergy having spiritual and administrative authority; appointed in Christian churches to oversee priests or ministers; considered in some churches to be successors of the twelve Apostles of Christ,bishop,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18182,"[3, 0]","[3, 0, 0, 0, 0]",n,0.0,0.0,the act of plagiarizing; taking someone's words or ideas as if they were your own,plagiarism,0.00012760853449743264,0.0005104297681094956,-1.3862857999782752
18183,"[3, 0]","[3, 0, 0, 0, 0]",n,0.0,0.0,a piece of writing that has been copied from someone else and is presented as being your own work,plagiarism,0.00012760853449743264,0.0005104297681094956,-1.3862857999782752
18184,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.375,a publication (such as a book) that is reprinted without changes or editing and offered again for sale,reissue,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18185,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,(15th-16th century) a flap for the crotch of men's tight-fitting breeches,codpiece,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18186,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a television reporter who coordinates a broadcast to which several correspondents contribute,anchorman,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18187,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a small adhesive token stuck on a letter or package to indicate that that postal fees have been paid,postage,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18188,"[2, 0]","[1, 0, 0, 1, 0]",n,0.0,0.0,"the act of taking something that is offered; ""her acceptance of the gift encouraged him""; ""he anticipated their acceptance of his offer""",acceptance,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18189,"[2, 0]","[1, 0, 0, 1, 0]",n,0.0,0.0,"the act of accepting with approval; favorable reception; ""its adoption by society""; ""the proposal found wide acceptance""",acceptance,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18190,"[2, 0]","[1, 0, 0, 1, 0]",n,0.0,0.0,"a disposition to tolerate or accept people or situations; ""all people should practice toleration and live together in peace""",acceptance,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18191,"[2, 0]","[1, 0, 0, 1, 0]",n,0.25,0.25,"the mental attitude that something is believable and should be accepted as true; ""he gave credence to the gossip""; ""acceptance of Newtonian mechanics was unquestioned for 200 years""",acceptance,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18192,"[2, 0]","[1, 0, 0, 1, 0]",n,0.0,0.0,(contract law) words signifying consent to the terms of an offer (thereby creating a contract),acceptance,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18193,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,"any projection that is thought to resemble a human arm; ""the arm of the record player""; ""an arm of the sea""; ""a branch of the sewer""",branch,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18194,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,"a division of some larger or more complex organization; ""a branch of Congress""; ""botany is a branch of biology""; ""the Germanic branch of Indo-European languages""",branch,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18195,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,a stream or river connected to a larger one,branch,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18196,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a document written on papyrus,papyrus,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18197,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.125,a sharp blow,swat,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18198,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,(legend) chalice used by Christ at the Last Supper,grail,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18199,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,the object of any prolonged endeavor,grail,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18200,"[4, 0]","[3, 0, 0, 0, 1]",n,0.0,0.0,accomplishment of an objective,arrival,0.00012760853449743264,0.0006380372101368695,-1.609429351292485
18201,"[4, 0]","[3, 0, 0, 0, 1]",n,0.0,0.0,"the act of arriving at a certain place; ""they awaited her arrival""",arrival,0.00012760853449743264,0.0006380372101368695,-1.609429351292485
18202,"[4, 0]","[3, 0, 0, 0, 1]",n,0.0,0.0,someone who arrives (or has arrived),arrival,0.00012760853449743264,0.0006380372101368695,-1.609429351292485
18203,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a tool resembling a hammer but with a large head (usually wooden); used to drive wedges or ram down paving stones or for crushing or beating or flattening or smoothing,mallet,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18204,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,"a light drumstick with a rounded head that is used to strike such percussion instruments as chimes, kettledrums, marimbas, glockenspiels, etc.",mallet,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18205,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a sports implement with a long handle and a head like a hammer; used in sports (polo or croquet) to hit a ball,mallet,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18206,"[2, 0]","[2, 0, 0, 0, 0]",a,0.0,0.875,not endowed with authority,unauthorized,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18207,"[2, 0]","[2, 0, 0, 0, 0]",a,0.0,0.125,"without official authorization; ""an unauthorized strike""; ""wildcat work stoppage""",unauthorized,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18208,"[2, 0]","[1, 1, 0, 0, 0]",n,0.0,0.0,someone whose work is driving carts,carter,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18209,"[1, 0]","[0, 0, 1, 0, 0]",n,0.0,0.125,"a journey taken for pleasure; ""many summer excursions to the shore""; ""it was merely a pleasure trip""; ""after cautious sashays into the field""",jaunt,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18210,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,the green color of an emerald,emerald,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18211,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,a small island,isle,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18212,"[1, 0]","[0, 0, 0, 1, 0]",n,0.125,0.25,any carefree episode,escapade,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18213,"[1, 0]","[0, 0, 0, 1, 0]",n,0.25,0.0,a wild and exciting undertaking (not necessarily lawful),escapade,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18214,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.25,larceny by threat of violence,robbery,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18215,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,plundering during riots or in wartime,robbery,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18216,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a dialect of Chinese spoken in the Yangtze delta,wu,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18217,"[2, 0]","[0, 0, 0, 1, 1]",n,0.0,0.0,"the act of providing approval and support; ""his vigorous backing of the conservatives got him in trouble with progressives""",backup,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18218,"[2, 0]","[0, 0, 0, 1, 1]",n,0.0,0.0,"(computer science) a copy of a file or directory on a separate storage device; ""he made a backup in case the original was accidentally damaged or erased""",backup,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18219,"[2, 0]","[0, 0, 0, 1, 1]",n,0.0,0.0,a musical part (vocal or instrumental) that supports or provides background for other musical parts,backup,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18220,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,a trap for birds or small mammals; often has a slip noose,snare,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18221,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,strings stretched across the lower head of a snare drum; they make a rattling sound when the drum is hit,snare,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18222,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,a surgical instrument consisting of wire hoop that can be drawn tight around the base of polyps or small tumors to sever them; used especially in body cavities,snare,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18223,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,a small drum with two heads and a snare stretched across the lower head,snare,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18224,"[1, 0]","[0, 0, 0, 0, 1]",n,0.25,0.25,"something (often something deceptively attractive) that catches you unawares; ""the exam was full of trap questions""; ""it was all a snare and delusion""",snare,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18225,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,the act of moving forward suddenly,lunge,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18226,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,(fencing) an attacking thrust made with one foot forward and the back leg straight and with the sword arm outstretched forward,lunge,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18227,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,"a very wealthy or powerful businessman; ""an oil baron""",mogul,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18228,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a member of the Muslim dynasty that ruled India until 1857,mogul,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18229,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,(ancient Rome) a professional combatant or a captive who entertained the public by engaging in mortal combat,gladiator,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18230,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a failure to maintain a higher state,relapse,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18231,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a failure to maintain a higher state,relapse,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18232,"[1, 0]","[0, 0, 0, 0, 1]",n,0.75,0.0,"the quality of having or showing the tenderness and warmth and affection of or befitting a mother; ""the girl's motherliness made her invaluable in caring for the children""",maternity,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18233,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,a part that is cut out or is intended to be cut out,cutout,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18234,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,a photograph from which the background has been cut away,cutout,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18235,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,a switch that interrupts an electric circuit in the event of an overload,cutout,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18236,"[2, 0]","[0, 0, 0, 0, 2]",n,0.0,0.0,"touching with the tongue; ""the dog's laps were warm and wet""",lap,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18237,"[2, 0]","[0, 0, 0, 0, 2]",n,0.0,0.0,"movement once around a course; ""he drove an extra lap just for insurance""",lap,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18238,"[2, 0]","[0, 0, 0, 0, 2]",n,0.0,0.0,covering with a design in which one element covers a part of another (as with tiles or shingles),lap,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18239,"[2, 0]","[0, 0, 0, 0, 2]",n,0.0,0.0,"a flap that lies over another part; ""the lap of the shingles should be at least ten inches""",lap,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18240,"[2, 0]","[0, 0, 0, 0, 2]",n,0.0,0.0,"the part of a piece of clothing that covers the thighs; ""his lap was covered with food stains""",lap,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18241,"[2, 0]","[0, 0, 0, 0, 2]",n,0.0,0.0,"the upper side of the thighs of a seated person; ""he picked up the little girl and plopped her down in his lap""",lap,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18242,"[1, 0]","[1, 0, 0, 0, 0]",n,0.75,0.0,conformity to fact or truth,correctness,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18243,"[1, 0]","[1, 0, 0, 0, 0]",n,0.375,0.0,the quality of conformity to social expectations,correctness,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18244,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,the pitch range of the lowest female voice,alto,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18245,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,(of a musical instrument) the second highest instrument in a family of musical instruments,alto,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18246,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,the highest adult male singing voice,alto,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18247,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,the lowest female singing voice,alto,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18248,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,a singer whose voice lies in the alto clef,alto,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18249,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.25,one of the ancient Norse warriors legendary for working themselves into a frenzy before a battle and fighting with reckless savagery and insane fury,berserk,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18250,"[4, 0]","[3, 0, 0, 0, 1]",n,0.0,0.0,a mold lined with cake or crumbs and filled with fruit or whipped cream or custard,charlotte,0.00012760853449743264,0.0006380372101368695,-1.609429351292485
18251,"[4, 0]","[3, 0, 0, 0, 1]",n,0.0,0.0,the largest city in North Carolina; located in south central North Carolina,charlotte,0.00012760853449743264,0.0006380372101368695,-1.609429351292485
18252,"[1, 0]","[0, 0, 1, 0, 0]",n,0.0,0.0,a university in England,cambridge,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18253,"[1, 0]","[0, 0, 1, 0, 0]",n,0.0,0.0,a city in eastern England on the River Cam; site of Cambridge University,cambridge,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18254,"[1, 0]","[0, 0, 1, 0, 0]",n,0.0,0.0,a city in Massachusetts just to the north of Boston; site of Harvard University and the Massachusetts Institute of Technology,cambridge,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18255,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,correspondence in the sounds of two or more lines (especially final sounds),rime,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18256,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,picture consisting of a graphic image of a person or thing,likeness,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18257,"[1, 0]","[1, 0, 0, 0, 0]",n,0.125,0.25,"similarity in appearance or character or nature between persons or things; ""man created God in his own likeness""",likeness,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18258,"[3, 0]","[0, 0, 0, 3, 0]",n,0.0,0.0,Mexican liquor made from fermented juices of an agave plant,tequila,0.00012760853449743264,0.0005104297681094956,-1.3862857999782752
18259,"[2, 0]","[2, 0, 0, 0, 0]",n,0.0,0.0,a steel manufacturing city in northern England famous for its cutlery industry,sheffield,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18260,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a male singing voice with artificially high tones in an upper register,falsetto,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18261,"[2, 0]","[0, 0, 0, 0, 2]",n,0.0,0.0,creative activity (writing or pictures or films etc.) of no literary or artistic value other than to stimulate sexual desire,smut,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18262,"[2, 0]","[0, 0, 0, 0, 2]",n,0.125,0.25,an offensive or indecent word or phrase,smut,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18263,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,a gabled extension built out from a sloping roof to accommodate a vertical window,dormer,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18264,"[2, 0]","[1, 0, 1, 0, 0]",n,0.0,0.0,someone who plays a drum,drummer,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18265,"[2, 0]","[0, 0, 0, 0, 2]",n,0.0,0.0,any lavishly staged or spectacular entertainment,extravaganza,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18266,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,a small float usually made of cork; attached to a fishing line,cork,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18267,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,the plug in the mouth of a bottle (especially a wine bottle),cork,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18268,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,a port city in southern Ireland,cork,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18269,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,"(baseball) a list of batters in the order in which they will bat; ""the managers presented their cards to the umpire at home plate""",lineup,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18270,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a line of persons arranged by police for inspection or identification,lineup,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18271,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,a project that generates a continuous flow of money,moneymaker,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18272,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,someone who is successful in accumulating wealth,moneymaker,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18273,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,the act of distributing things into classes or categories of the same type,assortment,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18274,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,"a collection containing a variety of sorts of things; ""a great assortment of cars was on display""; ""he had a variety of disorders""; ""a veritable smorgasbord of religions""",assortment,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18275,"[3, 0]","[2, 0, 0, 1, 0]",n,0.625,0.0,the last book of the New Testament; contains visionary descriptions of heaven and of conflicts between good and evil and of the end of the world; attributed to Saint John the Apostle,apocalypse,0.00012760853449743264,0.0005104297681094956,-1.3862857999782752
18276,"[3, 0]","[2, 0, 0, 1, 0]",n,0.0,0.5,a cosmic cataclysm in which God destroys the ruling powers of evil,apocalypse,0.00012760853449743264,0.0005104297681094956,-1.3862857999782752
18277,"[2, 0]","[1, 0, 0, 0, 1]",n,0.125,0.0,"a chemical substance derivable from a mold or bacterium that can kill microorganisms and cure bacterial infections; ""when antibiotics were first discovered they were called wonder drugs""",antibiotic,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18278,"[3, 0]","[0, 0, 0, 1, 2]",a,0.0,0.0,of or relating to antibiotic drugs,antibiotic,0.00012760853449743264,0.0005104297681094956,-1.3862857999782752
18279,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a negotiator who acts as a link between parties,mediator,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18280,"[3, 0]","[2, 0, 0, 1, 0]",n,0.0,0.0,a building where musical dramas are performed,opera,0.00012760853449743264,0.0005104297681094956,-1.3862857999782752
18281,"[3, 0]","[2, 0, 0, 1, 0]",n,0.0,0.0,a commercial browser,opera,0.00012760853449743264,0.0005104297681094956,-1.3862857999782752
18282,"[3, 0]","[2, 0, 0, 1, 0]",n,0.0,0.0,a drama set to music; consists of singing with orchestral accompaniment and an orchestral overture and interludes,opera,0.00012760853449743264,0.0005104297681094956,-1.3862857999782752
18283,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a management action resisting employee's demands; employees are barred from entering the workplace until they agree to terms,lockout,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18284,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a piece of cloth that is left over after the rest has been used or sold,remainder,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18285,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,someone who tries to embarrass you with gibes and questions and objections,heckler,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18286,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,a town in west central Florida on the Gulf of Mexico,sarasota,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18287,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,a lyric poem with complex stanza forms,ode,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18288,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a person who lives in a metropolis,metropolitan,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18289,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,in the Eastern Orthodox Church this title is given to a position between bishop and patriarch; equivalent to archbishop in western Christianity,metropolitan,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18290,"[2, 0]","[0, 0, 0, 1, 1]",n,0.0,0.0,a town in northeastern Texas near the Oklahoma border,sherman,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18291,"[2, 0]","[0, 0, 0, 1, 1]",n,0.0,0.0,"a peak in the Rocky Mountains in central Colorado (14,036 feet high)",sherman,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18292,"[2, 0]","[0, 0, 0, 2, 0]",n,0.0,0.0,any of numerous small and pulpy edible fruits; used as desserts or in making jams and jellies and preserves,berry,0.00012760853449743264,0.0003828223260821217,-1.0986037275264944
18293,"[8, 0]","[1, 1, 0, 4, 2]",n,0.0,0.0,"a person trained to travel in a spacecraft; ""the Russians called their astronauts cosmonauts""",astronaut,0.00012760853449743264,0.001148466978246365,-2.1972160161946044
18294,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,a printed note placed below the text on a printed page,footnote,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
18295,"[1, 0]","[0, 1, 0, 0, 0]",n,0.0,0.0,the campaign of a candidate to be elected,candidacy,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
